1789217622457	asr	pt2ru	Não estou precisando de dinheiro.	Мне не нужны деньги.	📖 корпус · без озвучки	2018.0	-21.0	-33.0	12.0	1789217622305	150	1
1789217628334	asr	pt2ru	Dos biscoitos.	Печенье.	MT · без озвучки	2114.0	-20.2	-33.7	13.4	1789217627898	260	174
1789217633415	asr	pt2ru	Ajude me, por favor.	Помогите мне, пожалуйста.	MT · без озвучки	1602.0	-21.7	-34.0	12.3	1789217632911	322	180
1789217638656	asr	pt2ru	Ajudem-me, por favor.	Помогите, пожалуйста.	📖 корпус · без озвучки	1826.0	-21.5	-35.0	13.5	1789217638508	145	1
1789217646044	asr	pt2ru	Não é só antes. Somos irmão e irmã.	Не только раньше. Мы брат и сестра.	словарь+MT (1/2) · без озвучки	4770.0	-22.9	-34.8	11.9	1789217645307	556	177
1789217650389	asr	pt2ru	Ela se sentou junto dele.	Она села рядом с ним.	📖 корпус · без озвучки	4194.0	-22.9	-34.3	11.3	1789217650107	279	1
1789217656283	asr	pt2ru	Perdi o 37.	Я потерял 37.	MT · маска×1 · без озвучки	2946.0	-22.0	-35.5	13.6	1789217655905	284	93
1789217660733	asr	pt2ru	Mangaram de mim.	Они на меня наложили.	MT · без озвучки	1794.0	-22.2	-35.7	13.4	1789217660499	146	87
1789217668825	asr	pt2ru	Posso ver televisão agora?	Теперь я могу посмотреть телевизор?	📖 корпус · без озвучки	5058.0	-24.4	-36.6	12.2	1789217668507	315	2
1789217672733	asr	pt2ru	Nós não conseguimos dormir por causa do barulho.	Мы не можем спать из-за шума.	📖 корпус · без озвучки	3170.0	-21.8	-35.6	13.7	1789217672504	227	1
1789217677843	asr	pt2ru	Eu estava falando com vocês.	Я с вами говорил.	📖 выучено · без озвучки	1922.0	-18.9	-36.7	17.9	1789217677706	134	1
1789217681990	asr	pt2ru	Te amo.	Я люблю тебя!	📖 корпус · без озвучки	834.0	-22.5	-36.5	14.0	1789217681906	81	1
1789217686227	asr	pt2ru	Ela é minha namorada.	Она моя девушка.	📖 корпус · без озвучки	1122.0	-20.0	-37.2	17.2	1789217686104	120	1
1789217690925	asr	pt2ru	Muito obrigado.	Большое спасибо	📖 словарь · без озвучки	930.0	-20.5	-37.8	17.3	1789217690707	215	1
1789217696999	asr	pt2ru	Tom assou o seu nariz.	Том запек нос.	выучено (3×) · без озвучки	2370.0	-20.1	-39.1	19.0	1789217696705	189	103
1789217701425	asr	pt2ru	Sou um turista.	Я турист.	📖 корпус · без озвучки	1410.0	-21.4	-39.9	18.5	1789217701307	115	1
1789217705985	skip_lang	pt2ru	Which all		0.00	674.0	-24.5	-39.4	14.9	1789217705905	78	0
1789217711743	asr	pt2ru	Você saberia disso, Tom.	Ты бы знал это, Том.	выучено (3×) · без озвучки	1826.0	-21.2	-39.4	18.2	1789217711511	146	85
1789217716414	asr	pt2ru	Você entende?	Ты понимаешь?	📖 корпус · без озвучки	1314.0	-22.0	-39.0	17.0	1789217716301	111	1
1789217722858	asr	pt2ru	Tudo ocorreu sem problemas.	Всё прошло как по маслу.	📖 корпус · без озвучки	2082.0	-21.4	-38.9	17.5	1789217722707	149	0
1789217726204	skip_short	pt2ru	Uh			1058.0	-29.6	-38.9	9.4	1789217726100	101	0
1789217730529	asr	pt2ru	Por favor, você poderia falar um pouco mais devagar?	Пожалуйста, вы могли бы говорить немного медленнее?	📖 корпус · без озвучки	3170.0	-22.0	-38.1	16.2	1789217730304	222	1
1789217737954	asr	pt2ru	Eu machuquei o meu joelho.	Я повредил себе колено.	📖 корпус · без озвучки	3714.0	-23.8	-39.8	16.1	1789217737707	244	1
1789217743581	asr	pt2ru	Ela está contente com o seu sucesso.	Она довольна твоим успехом.	📖 выучено · без озвучки	3874.0	-22.7	-39.8	17.1	1789217743305	273	0
1789217752357	asr	pt2ru	Onde estou agora? Isso é tudo?	Где я сейчас? Это всё?	словарь+MT (2/2) · без озвучки	6274.0	-24.5	-37.6	13.1	1789217751913	440	1
1789217767474	asr	pt2ru	Eu amo comida coreana. Minha irmã canta muito bem. Não posso falar.	Я люблю корейскую еду. Моя сестра очень хорошо поёт. Я не могу говорить.	словарь+MT (3/3) · без озвучки	12354.0	-24.1	-38.3	14.1	1789217766700	771	2
1789217771003	asr	pt2ru	Você acha?	Ты думаешь?	📖 корпус · без озвучки	1154.0	-20.5	-38.5	18.0	1789217770902	98	1
1789217775908	asr	pt2ru	Eu amo você.	Я тебя люблю.	📖 корпус · без озвучки	2626.0	-22.9	-38.8	15.9	1789217775712	193	1
1789217778386	skip_short	pt2ru	Yeah.			802.0	-34.9	-38.7	3.8	1789217778306	78	0
1789217784632	asr	pt2ru	Aquele rádio não é maior do que uma caixa de fósforos.	Это радио не больше спичечной коробки.	📖 выучено · без озвучки	5250.0	-23.2	-37.6	14.4	1789217784307	323	1
1789217788704	asr	pt2ru	Eu sinto muito.	Я очень сожалею.	📖 корпус · без озвучки	2818.0	-24.0	-36.8	12.8	1789217788502	199	1
1789217793325	asr	pt2ru	A vida é curta.	Жизнь коротка.	📖 корпус · без озвучки	2754.0	-25.2	-37.1	11.9	1789217793105	217	1
1789217798349	asr	pt2ru	A ideia em si não é ruim.	Сама идея неплохая.	📖 выучено · без озвучки	2786.0	-22.0	-37.4	15.4	1789217798102	245	1
1789217805429	asr	pt2ru	Ela gostou do novo vestido.	Ей понравилось новое платье.	📖 корпус · без озвучки	4322.0	-24.1	-37.2	13.1	1789217805102	324	1
1789217819649	asr	pt2ru	O Sol é mais luminoso que a Lua. Onde fica a entrada do museu?	Солнце ярче луны. Где вход в музей?	словарь+MT (2/2) · без озвучки	13218.0	-24.2	-36.6	12.3	1789217818899	746	1
1789217822633	asr	pt2ru	Eu não sei onde estão.	Я не знаю, где они.	📖 корпус · без озвучки	1730.0	-20.7	-36.9	16.2	1789217822503	126	1
1789217829307	asr	pt2ru	Posso viver sem ti.	Я могу жить без тебя.	MT · без озвучки	2914.0	-23.7	-37.1	13.3	1789217828900	196	210
1789217834113	asr	pt2ru	Ele usa óculos.	Он носит очки.	📖 корпус · без озвучки	2754.0	-23.0	-37.4	14.4	1789217833905	204	1
1789217837624	asr	pt2ru	Meu tio é rico.	Мой дядя богат.	📖 корпус · без озвучки	1442.0	-22.2	-37.7	15.5	1789217837505	116	1
1789217843859	skip_lang	pt2ru	More number four.		0.00	1378.0	-32.9	-37.0	4.2	1789217843695	162	0
