1789212944182	asr	pt2ru	Preciso da ajuda de vocês. É isso, cartão.	Мне нужна ваша помощь. Вот так, открытка.	MT (2 фразы) · без озвучки	5442.0	-37.2	-40.6	3.4	1789212943677	372	131
1789212955862	asr	pt2ru	Oh.	О.	MT · без озвучки	738.0	-39.3	-40.0	0.7	1789212955670	137	54
1789212972175	skip_short	pt2ru	Yeah.			1058.0	-37.5	-37.4	-0.1	1789212972069	104	0
1789212999119	asr	pt2ru	Essas a passagem.	Вот проход.	MT · без озвучки	1986.0	-35.2	-38.5	3.4	1789212998873	175	69
1789213001488	asr	pt2ru	cachorros quentes.	Хот-доги.	MT · без озвучки	1634.0	-34.6	-38.6	4.0	1789213001277	135	73
1789213016578	asr	pt2ru	Quando o custa entrar.	Когда вам будет трудно войти.	MT · без озвучки	3138.0	-35.3	-40.1	4.8	1789213016276	237	63
1789213031776	asr	pt2ru	Estou precisando chegar. Sima-se dos biscoitos.	Я должен быть там. Сходи за печеньем.	MT (2 фразы) · без озвучки	4418.0	-36.3	-41.2	4.9	1789213031285	306	182
1789213060712	asr	pt2ru	Ela se sentou o vino dele.	Она сидела на его вине.	MT · без озвучки	2146.0	-36.1	-39.2	3.0	1789213060468	152	89
1789213075034	asr	pt2ru	Eles mandaram aqui.	Они прислали его сюда.	MT · без озвучки	3298.0	-36.3	-39.7	3.5	1789213074480	409	143
1789213087223	asr	pt2ru	Posso ver televisão agora.	Теперь я могу посмотреть телевизор?	📖 корпус · без озвучки	1826.0	-36.2	-39.9	3.7	1789213087072	148	1
1789213090677	skip_short	pt2ru	Seems to me.			2338.0	-38.0	-39.6	1.6	1789213090474	201	0
1789213113010	asr	pt2ru	Estava falando com vocês. Te amo. Ela é minha namorada.	Я с вами разговариваю. Я люблю тебя! Она моя девушка.	словарь+MT (2/3) · без озвучки	4770.0	-34.6	-39.8	5.1	1789213112274	559	175
1789213125245	skip_short	pt2ru	So nice.			2370.0	-36.3	-39.3	3.0	1789213125071	172	0
1789213147911	asr	pt2ru	Não é um cá que você saberia disso.	Не похоже, чтобы ты знал об этом.	MT · без озвучки	4898.0	-35.6	-39.7	4.1	1789213147274	423	212
1789213160082	asr	pt2ru	Sim, tem.	Да, есть.	MT · без озвучки	1826.0	-37.5	-40.3	2.7	1789213159877	143	60
1789213167649	silence	pt2ru				1314.0	-37.8	-39.5	1.7	1789213167266	382	0
1789213206499	asr	pt2ru	Isso é tudo?	Это всё?	📖 корпус · без озвучки	2882.0	-33.9	-39.4	5.5	1789213206272	224	1
1789213221029	asr	pt2ru	Muito bem. Não posso falar.	Хорошо. Я не могу говорить.	словарь+MT (1/2) · без озвучки	3074.0	-35.6	-39.7	4.2	1789213220473	223	330
1789213245047	asr	pt2ru	Você acha? Eu amo você. Aquele rádio não é maior do que uma caixa de fósforos.	Ты думаешь? Я тебя люблю. Это радио не больше спичечной коробки.	словарь+MT (2/3) · без озвучки	6082.0	-33.9	-39.9	6.0	1789213243880	816	349
1789213256922	skip_short	pt2ru	It couldn't.			1186.0	-36.5	-40.0	3.4	1789213256676	243	0
1789213273190	asr	pt2ru	Sim, não é ruim. Ela gostou do novo vestido.	Да, неплохо. Ей понравилось новое платье.	словарь+MT (1/2) · без озвучки	4738.0	-34.0	-39.3	5.4	1789213272667	348	173
1789213279466	silence	pt2ru				1666.0	-36.0	-40.3	4.3	1789213279270	195	0
1789213285946	asr	pt2ru	Brilhante o sol é mais luminoso que a lua.	Солнце ярче, чем луна.	MT · без озвучки	4578.0	-34.2	-39.9	5.8	1789213285473	295	176
1789213298713	asr	pt2ru	Eu não sei onde está.	Я не знаю, где это.	📖 корпус · без озвучки	2690.0	-35.3	-39.0	3.7	1789213298473	237	2
1789213313949	asr	pt2ru	Viver sentido. Ele usa óculos.	Жить здраво. Он носит очки.	словарь+MT (1/2) · без озвучки	3842.0	-35.2	-39.7	4.5	1789213313068	549	329
