1789221815878	asr	ru2pt	Он по ошибке взял не ту шляпу.	Ele pegou o chapéu errado por engano.	MT (2×) · без озвучки	2304.0	-29.2	-41.2	11.9	1789221815552	189	135
1789221821331	skip_lang	ru2pt	Война вступила в завершающую стадию.		0.25	2016.0	-27.8	-41.2	13.5	1789221821148	181	0
1789221827393	asr	ru2pt	Нельзя делать два дела на примерно.	Não se pode fazer 2 em casos de aproximadamente.	MT · маска×1 · без озвучки	2016.0	-29.3	-40.2	10.9	1789221826751	483	155
1789221833330	asr	ru2pt	И все то думают, что близко.	E todos pensam que estão perto.	MT · без озвучки	3104.0	-28.0	-40.5	12.4	1789221832950	265	113
1789221836496	skip_lang	ru2pt	Слугая яблочка.		0.00	1152.0	-30.3	-40.5	10.2	1789221836351	143	0
1789221838086	skip_short	ru2pt	Ya.			1344.0	-33.3	-40.5	7.2	1789221837953	131	0
1789221843424	asr	ru2pt	Долой и сердце вон.	Abaixo e fora do coração.	MT · без озвучки	1664.0	-30.7	-39.2	8.5	1789221843149	148	125
1789221850013	asr	ru2pt	Пришла бы, да? Отворяй ворота.	- Ela viria, não? Abre o portão.	MT (2 фразы) · без озвучки	3232.0	-30.2	-39.2	9.1	1789221849543	261	208
1789221855573	asr	ru2pt	Я знаю, что она красивая.	Eu sei que ela é bonita.	📖 корпус · без озвучки	2432.0	-24.5	-39.8	15.3	1789221855347	204	20
1789221861339	asr	ru2pt	Сказал, что заболел, и это была ложь.	Disse que estava doente e que era mentira.	MT · без озвучки	2400.0	-24.1	-39.0	15.0	1789221860946	223	168
1789221866444	silence	ru2pt				1248.0	-23.6	-37.7	14.1	1789221866346	96	0
1789221871950	asr	ru2pt	Сегодня вечером мы идем в люди.	Vamos sair hoje à noite.	📖 корпус · без озвучки	2048.0	-24.7	-38.1	13.4	1789221871748	179	21
1789221876718	asr	ru2pt	Большое спасибо.	Muito obrigado	📖 словарь · без озвучки	1216.0	-21.1	-38.0	17.0	1789221876573	129	14
1789221882464	asr	ru2pt	Ехали целыми днями.	Viajamos o dia todo.	MT · без озвучки	1536.0	-27.0	-38.6	11.6	1789221881965	174	323
1789221888740	asr	ru2pt	Не так страшен черт, как его молю.	Não é tão mau como eu oro.	MT · без озвучки	2400.0	-29.1	-40.8	11.7	1789221888374	224	139
1789221893796	asr	ru2pt	Сайт очень полез.	O site é muito bom.	MT · без озвучки	1056.0	-31.4	-42.0	10.6	1789221893568	115	112
1789221899385	asr	ru2pt	Ты не мог бы закрыть окно.	Você poderia fechar a janela?	📖 корпус · без озвучки	1920.0	-32.1	-43.3	11.1	1789221899172	189	21
1789221904340	asr	ru2pt	Давайте что-нибудь попробуем.	Vamos tentar alguma coisa!	📖 корпус · без озвучки	1536.0	-30.7	-43.9	13.2	1789221904166	152	20
1789221909129	asr	ru2pt	Мне пора идти спать.	Preciso ir dormir.	📖 корпус · без озвучки	1408.0	-30.7	-44.6	13.9	1789221908974	132	21
1789221919862	asr	ru2pt	потребуется вечность чтобы все объяснить	Levará uma eternidade para explicar tudo.	MT · без озвучки	2048.0	-32.6	-42.4	9.8	1789221919575	160	125
1789221925335	asr	ru2pt	Я не знал, откуда это пришло.	Eu não sabia de onde isso veio.	📖 корпус · без озвучки	1760.0	-29.5	-43.4	13.9	1789221925170	136	27
1789221930850	asr	ru2pt	Украл мой велосипед.	Roubou a minha bicicleta.	MT · без озвучки	1728.0	-31.0	-40.7	9.7	1789221930573	153	121
1789221935947	asr	ru2pt	В чем проблема?	Onde é o problema?	📖 корпус · без озвучки	1728.0	-30.9	-41.2	10.3	1789221935776	152	16
1789221940140	asr	ru2pt	Я могу только ждать.	Só posso esperar.	📖 корпус · без озвучки	1504.0	-17.2	-40.8	23.7	1789221939971	148	20
1789221946276	asr	ru2pt	Это совсем не удивительно, не так ли?	Não é de todo surpreendente, pois não?	MT (2×) · без озвучки	2080.0	-21.7	-41.6	19.9	1789221945560	347	367
1789221950121	asr	ru2pt	Я люблю тебя.	Te amo.	📖 корпус · без озвучки	1088.0	-25.8	-41.7	15.9	1789221949978	121	20
1789221955365	asr	ru2pt	Я не хотел, чтобы это случилось.	Eu não queria que isso acontecesse.	📖 корпус · без озвучки	1728.0	-25.8	-43.4	17.6	1789221955175	168	19
1789221961198	asr	ru2pt	Не могу сделать ничего лучше.	Não tenho nada melhor para fazer.	📖 корпус · без озвучки	2272.0	-26.8	-44.6	17.7	1789221960975	199	23
1789221965417	asr	ru2pt	Что ты думаешь и делал?	O que você pensa e faz?	MT · без озвучки	1280.0	-23.3	-45.3	21.9	1789221965174	130	111
1789221970157	asr	ru2pt	Я не говорю по-японски.	Eu não falo japonês.	📖 корпус · без озвучки	1440.0	-25.2	-46.5	21.2	1789221969979	152	24
1789221975574	asr	ru2pt	Возьми книгу и прочитай ее.	Pegue um livro e o leia!	📖 корпус · без озвучки	2048.0	-25.2	-47.3	22.1	1789221975371	183	19
1789221980737	asr	ru2pt	Ты за или против абортов?	Você é contra ou a favor do aborto?	📖 корпус · без озвучки	1696.0	-25.5	-46.9	21.4	1789221980573	146	16
1789221985166	asr	ru2pt	О чем ты?	O que queres dizer?	MT (2×) · без озвучки	960.0	-24.6	-47.5	22.9	1789221984971	99	95
1789221990919	asr	ru2pt	Зимае мое любимое время года.	É a minha época favorita do ano.	MT (2×) · без озвучки	2272.0	-23.7	-47.9	24.2	1789221990574	211	131
1789221997489	asr	ru2pt	Можно я съем этот апельсин?	Posso comer esta laranja?	📖 корпус · без озвучки	3392.0	-28.4	-46.9	18.5	1789221997171	296	20
1789222001094	skip_lang	ru2pt	You got it.		0.00	1216.0	-32.1	-42.7	10.6	1789222000975	117	0
1789222005896	asr	ru2pt	Не продал дом.	Não vendeu a casa.	MT · без озвучки	1152.0	-20.1	-40.7	20.6	1789222005365	133	397
1789222011398	asr	ru2pt	Я помню, как было в первый раз.	Lembro-me de como foi a primeira vez.	📖 корпус · без озвучки	2432.0	-18.3	-42.5	24.3	1789222011167	212	18
1789222018823	asr	ru2pt	Я регулярно бегаю в парке.	Eu corro regularmente no parque.	📖 корпус · без озвучки	3200.0	-17.6	-43.7	26.1	1789222018570	227	24
1789222024359	asr	ru2pt	Расскажи о своем детстве.	Fala-nos de tua infância.	📖 корпус · без озвучки	1600.0	-17.4	-45.0	27.6	1789222024176	159	22
1789222029487	asr	ru2pt	Серо горет синим пламенем.	Sero está queimando com uma chama azul.	MT (2×) · без озвучки	1856.0	-18.0	-45.8	27.8	1789222029170	161	154
1789222033937	asr	ru2pt	дело	Caso	MT · без озвучки	960.0	-19.2	-46.3	27.1	1789222033770	80	85
1789222038154	asr	ru2pt	Не спать.	Não durma.	MT · без озвучки	864.0	-19.2	-46.8	27.6	1789222037976	91	85
1789222042477	asr	ru2pt	Я работаю.	Estou trabalhando!	📖 корпус · без озвучки	960.0	-19.4	-47.4	27.9	1789222042372	83	20
