1789221195271	asr	pt2ru	Eu não moro com um tom.	Я не живу с Томом.	выучено (3×) · без озвучки	1440.0	-33.9	-42.4	8.5	1789221194999	119	152
1789221200779	asr	pt2ru	Preciso da tua ajuda.	Мне нужна твоя помощь.	MT · без озвучки	1344.0	-31.2	-42.1	10.8	1789221200593	113	70
1789221207274	asr	pt2ru	Preciso da ajuda de vocês.	Мне нужна ваша помощь.	📖 выучено · без озвучки	2528.0	-28.0	-40.9	13.0	1789221206798	474	0
1789221209332	skip_lang	pt2ru	And the penis.		0.00	1568.0	-35.7	-40.6	4.9	1789221209199	131	0
1789221211767	asr	pt2ru	Recebi sua carta ontem.	Я получил ваше письмо вчера.	📖 корпус · без озвучки	2144.0	-26.3	-40.6	14.3	1789221211604	161	0
1789221218228	asr	pt2ru	Recebi tua carta ontem.	Я получил твоё письмо вчера.	📖 корпус · без озвучки	2752.0	-27.1	-40.6	13.5	1789221218008	217	1
1789221223535	asr	pt2ru	Que cargo você ocupa.	Какая у вас должность?	📖 корпус · без озвучки	1856.0	-27.7	-40.1	12.5	1789221223404	128	1
1789221230499	asr	pt2ru	As maus estão limpas?	Плохие парни чисты?	MT · без озвучки	3200.0	-28.7	-39.8	11.2	1789221230194	215	88
1789221233736	asr	pt2ru	Seu relógio está certo.	Ваши часы идут верно?	📖 корпус · без озвучки	1728.0	-24.9	-39.3	14.4	1789221233594	139	1
1789221239273	asr	pt2ru	Quero detê-lo.	Я хочу остановить его.	MT · без озвучки	1024.0	-27.6	-39.5	11.9	1789221238792	224	255
1789221249821	asr	pt2ru	esqueças a passagem.	Забудь про билет.	MT (2×) · без озвучки	1824.0	-24.1	-40.2	16.1	1789221249595	159	65
1789221256236	asr	pt2ru	Três cachorros quentes.	3 хот-доги.	MT · маска×1 · без озвучки	1984.0	-30.4	-40.0	9.6	1789221255994	150	90
1789221261019	asr	pt2ru	picado por uma vespa.	Укус осы.	MT · без озвучки	1888.0	-27.3	-40.8	13.5	1789221260804	143	72
1789221266313	asr	pt2ru	entrada.	вход.	MT (2×) · без озвучки	896.0	-25.5	-40.9	15.5	1789221266191	79	41
1789221271979	asr	pt2ru	Não estou precisando de dinheiro.	Мне не нужны деньги.	📖 корпус · без озвучки	2272.0	-27.7	-41.3	13.6	1789221271792	184	1
1789221278004	asr	pt2ru	Siva-se dos biscoitos.	Убери свои печеньки.	выучено (3×) · без озвучки	2176.0	-25.0	-41.7	16.7	1789221277388	410	205
1789221282911	asr	pt2ru	Por favor.	Пожалуйста	📖 словарь · без озвучки	1344.0	-30.8	-41.0	10.1	1789221282799	108	1
1789221288134	asr	pt2ru	Ajudem-me, por favor.	Помогите, пожалуйста.	📖 корпус · без озвучки	1600.0	-28.1	-40.4	12.2	1789221288006	125	1
1789221293755	asr	pt2ru	Somos irmão e irmã.	Мы брат и сестра.	📖 корпус · без озвучки	2016.0	-28.1	-41.3	13.1	1789221293601	151	0
1789221299399	asr	pt2ru	Ela se sentou junto dele.	Она села рядом с ним.	📖 корпус · без озвучки	1952.0	-27.7	-41.0	13.3	1789221299202	194	0
1789221305176	asr	pt2ru	Perdi o trem da sete.	Я пропустил поезд 7.	MT · маска×1 · без озвучки	1792.0	-27.9	-41.8	13.8	1789221304794	132	248
1789221310015	asr	pt2ru	Mangaram de mim.	Они на меня наложили.	MT (2×) · без озвучки	1312.0	-25.9	-41.6	15.7	1789221309801	122	91
1789221315547	asr	pt2ru	Posso ver televisão agora?	Теперь я могу посмотреть телевизор?	📖 корпус · без озвучки	1920.0	-28.0	-42.1	14.1	1789221315405	140	0
1789221322328	asr	pt2ru	Nós não conseguimos dormir por causa do banho.	Мы не можем спать из-за ванны.	MT · без озвучки	2880.0	-28.7	-42.8	14.1	1789221321998	226	102
1789221327553	asr	pt2ru	Eu estava falando com vocês.	Я с вами говорил.	📖 выучено · без озвучки	1888.0	-25.7	-42.0	16.2	1789221327402	148	1
1789221331476	asr	pt2ru	Te amo.	Я люблю тебя!	📖 корпус · без озвучки	800.0	-28.0	-42.4	14.3	1789221331401	73	0
1789221336344	asr	pt2ru	namorada.	подружка.	MT · без озвучки	1088.0	-24.8	-41.7	16.9	1789221336200	89	52
1789221346395	asr	pt2ru	Passou o seu nariz.	Ты нос протер.	MT · без озвучки	1600.0	-25.4	-40.7	15.3	1789221346200	129	64
1789221351089	asr	pt2ru	Sou um turista.	Я турист.	📖 корпус · без озвучки	1248.0	-28.1	-41.1	13.0	1789221350996	91	0
1789221355989	asr	pt2ru	Não é o carro de novo.	Это не машина.	MT · без озвучки	1344.0	-25.2	-41.5	16.3	1789221355794	131	62
1789221361262	asr	pt2ru	Você saberia disso, então.	Тогда ты бы это знал.	MT · без озвучки	1504.0	-30.0	-41.1	11.1	1789221360988	163	108
1789221372442	asr	pt2ru	ocorreu sem problemas.	Это произошло без проблем.	MT · без озвучки	1632.0	-31.9	-42.5	10.5	1789221372004	343	93
1789221379600	asr	pt2ru	Por favor, você poderia falar um pouco mais devagar?	Пожалуйста, вы могли бы говорить немного медленнее?	📖 корпус · без озвучки	2496.0	-31.3	-43.1	11.8	1789221379404	193	1
1789221380902	skip_short	pt2ru	Uh			992.0	-33.6	-43.1	9.5	1789221380804	96	0
1789221386130	asr	pt2ru	Eu machuquei o meu joelho.	Я повредил себе колено.	📖 корпус · без озвучки	1792.0	-30.6	-43.4	12.8	1789221385996	132	0
1789221392062	asr	pt2ru	está contente com o seu sucesso.	Он доволен своим успехом.	MT · без озвучки	1952.0	-27.9	-43.2	15.4	1789221391784	176	100
1789221396682	asr	pt2ru	Onde estou agora?	Где я сейчас?	📖 корпус · без озвучки	1120.0	-25.4	-42.7	17.3	1789221396589	90	2
1789221397664	silence	pt2ru				672.0	-34.0	-42.7	8.6	1789221397591	72	0
1789221401088	asr	pt2ru	Isso é tudo?	Это всё?	📖 корпус · без озвучки	928.0	-26.9	-42.6	15.7	1789221401002	83	1
1789221408914	asr	pt2ru	Eu amo comida coreana.	Я люблю корейскую еду.	📖 корпус · без озвучки	4128.0	-31.7	-42.9	11.2	1789221408606	306	0
1789221411586	asr	pt2ru	Minha irmã canta muito bem.	Моя сестра очень хорошо поёт.	📖 корпус · без озвучки	2336.0	-31.3	-42.9	11.6	1789221411406	177	1
1789221415982	asr	pt2ru	Posso falar?	Можно мне сказать?	MT · без озвучки	864.0	-26.3	-42.2	15.9	1789221415797	81	102
1789221420475	asr	pt2ru	Você acha?	Ты думаешь?	📖 корпус · без озвучки	928.0	-23.4	-41.8	18.4	1789221420393	79	1
1789221426792	asr	pt2ru	Eu amo você.	Я тебя люблю.	📖 корпус · без озвучки	2624.0	-29.1	-42.5	13.4	1789221426601	188	1
1789221431593	asr	pt2ru	Aquele rádio não é maior do que uma caixa de fósforos.	Это радио не больше спичечной коробки.	📖 выучено · без озвучки	2560.0	-26.8	-41.7	14.9	1789221431396	192	0
1789221436696	asr	pt2ru	Eu sinto muito.	Я очень сожалею.	📖 корпус · без озвучки	1216.0	-33.9	-41.8	7.9	1789221436592	101	0
1789221441765	asr	pt2ru	E é curta.	И она короткая.	MT · без озвучки	1280.0	-29.8	-42.0	12.2	1789221441599	97	67
1789221446982	asr	pt2ru	A ideia em si não é ruim.	Сама идея неплохая.	📖 выучено · без озвучки	2112.0	-25.4	-42.0	16.7	1789221446799	181	1
1789221452153	asr	pt2ru	Ela gostou do novo vestido.	Ей понравилось новое платье.	📖 корпус · без озвучки	1760.0	-25.8	-41.4	15.6	1789221451999	149	1
1789221456954	asr	pt2ru	Esta é uma ideia brilhante.	Это блестящая идея.	📖 корпус · без озвучки	1728.0	-26.8	-41.1	14.2	1789221456788	164	0
1789221458509	skip_lang	pt2ru	You should have been.		0.00	1344.0	-37.0	-41.1	4.1	1789221458395	112	0
1789221462373	asr	pt2ru	O Sol é mais luminoso que a Lua.	Солнце ярче луны.	📖 корпус · без озвучки	2304.0	-25.4	-40.6	15.2	1789221462199	172	0
1789221463487	skip_lang	pt2ru	I don't know.		0.00	928.0	-32.4	-40.6	8.2	1789221463398	87	0
1789221467440	asr	pt2ru	Onde fica a entrada do museu?	Где вход в музей?	📖 корпус · без озвучки	2976.0	-28.2	-40.6	12.4	1789221467201	236	1
1789221468497	skip_short	pt2ru	Yeah.			992.0	-35.8	-40.6	4.8	1789221468406	89	0
1789221471928	asr	pt2ru	Eu não sei onde estão.	Я не знаю, где они.	📖 корпус · без озвучки	1408.0	-24.5	-40.1	15.6	1789221471803	123	1
1789221478400	asr	pt2ru	Não posso viver sem ti.	Я не могу жить без тебя.	📖 корпус · без озвучки	2720.0	-27.5	-39.1	11.5	1789221478199	199	1
1789221479764	asr	pt2ru	Um	Один	MT · без озвучки	928.0	-29.1	-39.1	9.9	1789221479402	82	279
1789221482129	asr	pt2ru	Ele usa óculos.	Он носит очки.	📖 корпус · без озвучки	1600.0	-24.8	-39.1	14.3	1789221482002	125	0
1789221486714	asr	pt2ru	Meu tio é rico.	Мой дядя богат.	📖 корпус · без озвучки	1056.0	-26.3	-39.7	13.4	1789221486604	107	1
