1789216079461	asr	pt2ru	Eu não moro com o Tom. Não preciso da tua ajuda.	Я не живу с Томом. Мне не нужна твоя помощь.	словарь+MT (1/2) · без озвучки	4194.0	-24.3	-42.6	18.2	1789216079091	270	99
1789216095039	asr	pt2ru	Preciso da ajuda de vocês. Recebi sua carta ontem.	Мне нужна ваша помощь. Я получил ваше письмо вчера.	словарь+MT (1/2) · без озвучки	4642.0	-21.6	-42.3	20.8	1789216094691	282	64
1789216110614	asr	pt2ru	Recebi tua carta ontem. Que cargo você ocupa?	Я получил твоё письмо вчера. Какая у вас должность?	словарь+MT (2/2) · без озвучки	5122.0	-23.8	-42.0	18.2	1789216110304	308	1
1789216124400	asr	pt2ru	Mãos estão limpas. Seu relógio está certo.	Руки чистые. Ваши часы идут верно?	словарь+MT (1/2) · без озвучки	3842.0	-21.2	-42.6	21.4	1789216124111	239	49
1789216139363	asr	pt2ru	Não quero detê-lo. Não quero ter de deter.	Я не буду останавливать вас. Я не хочу останавливаться.	словарь+MT (1/2) · без озвучки	4674.0	-24.3	-43.3	19.0	1789216138707	488	167
1789216153945	asr	pt2ru	Não esqueças a passagem. O Tom comeu três cachorros quentes.	Не забудь билет. Том съел хот-доги. 3	словарь+MT (1/2) · маска×1 · без озвучки	5154.0	-22.1	-43.9	21.8	1789216153509	349	85
1789216168171	asr	pt2ru	Fui picado por uma vespa. Quanto custa a entrada?	Меня ужалила оса. Сколько стоит вход?	словарь+MT (2/2) · без озвучки	4130.0	-23.1	-44.2	21.1	1789216167904	263	3
1789216184293	asr	pt2ru	Não estou precisando de dinheiro. Siva-se dos biscoitos.	Мне не нужны деньги. Убери свои печеньки.	словарь+MT (1/2) · без озвучки	5122.0	-21.9	-43.1	21.2	1789216183910	312	70
1789216200351	asr	pt2ru	Ajudem me, por favor.	Помогите мне, пожалуйста.	MT · без озвучки	6658.0	-26.2	-39.2	13.0	1789216199914	382	53
1789216213020	asr	pt2ru	Somos irmão e irmã. Ela se sentou junto dele.	Мы брат и сестра. Она села рядом с ним.	словарь+MT (2/2) · без озвучки	5058.0	-22.8	-40.1	17.3	1789216212708	309	1
1789216226514	asr	pt2ru	Perdi o trem da 7. Eles mandaram de mim.	Я пропустил поезд 7. Они прислали это от меня.	MT (2 фразы) · маска×1 · без озвучки	4066.0	-22.4	-40.6	18.3	1789216226112	262	139
1789216235697	skip_lang	pt2ru	Прилежательная зона уже.		0.00	2530.0	-29.0	-40.2	11.2	1789216235508	186	0
1789216243043	asr	pt2ru	Posso ver televisão agora? Nós não conseguimos dormir por causa do barulho.	Теперь я могу посмотреть телевизор? Мы не можем спать из-за шума.	словарь+MT (2/2) · без озвучки	5698.0	-23.8	-39.8	16.0	1789216242707	334	1
1789216263791	asr	pt2ru	Eu estava falando com vocês. Te amo. Ela é minha namorada.	Я с вами говорил. Я люблю тебя! Она моя девушка.	словарь+MT (3/3) · без озвучки	4418.0	-21.3	-42.7	21.4	1789216263514	275	1
1789216266172	skip_short	pt2ru	Yeah.			738.0	-37.8	-42.6	4.8	1789216266100	70	0
1789216269954	asr	pt2ru	Boa minha.	О, боже.	MT · без озвучки	2658.0	-29.5	-42.3	12.8	1789216269706	173	74
1789216277005	asr	pt2ru	Agora sim. Muito obrigado, Tom passou o seu nariz.	Вот так. Спасибо, Том промазал носом.	MT (2 фразы) · без озвучки	5858.0	-24.0	-41.1	17.1	1789216276512	357	133
1789216280289	skip_short	pt2ru	Yeah.			2626.0	-39.7	-41.0	1.3	1789216280108	178	0
1789216296966	asr	pt2ru	Sou um turista. Não é o carro titão.	Я турист. Это не та самая машина.	словарь+MT (1/2) · без озвучки	2754.0	-23.1	-42.7	19.7	1789216296711	187	65
1789216299313	asr	pt2ru	Você saberia disso, Tom.	Ты бы знал это, Том.	MT (2×) · без озвучки	1858.0	-24.0	-42.0	18.0	1789216299112	130	68
1789216311242	asr	pt2ru	Você entende?	Ты понимаешь?	📖 корпус · без озвучки	1762.0	-23.9	-38.0	14.1	1789216311111	128	1
1789216320747	asr	pt2ru	Tudo ocorreu sem problemas. Por favor, você poderia falar um pouco mais devagar?	Всё прошло как по маслу. Пожалуйста, вы могли бы говорить немного медленнее?	словарь+MT (2/2) · без озвучки	8194.0	-25.0	-37.4	12.3	1789216320110	630	3
1789216330244	skip_lang	pt2ru	That's popping for the wrong.		0.20	1858.0	-32.2	-35.4	3.2	1789216330106	136	0
1789216341444	asr	pt2ru	O meu joelho. Ela está contente com o seu sucesso.	Мое колено. Она довольна твоим успехом.	словарь+MT (1/2) · без озвучки	6434.0	-24.5	-32.6	8.0	1789216340698	453	291
1789216350201	skip_lang	pt2ru	Сколько мы его сажаем? Все нормально.		0.00	7682.0	-33.7	-32.7	-1.1	1789216349306	893	0
1789216352785	skip_short	pt2ru	Yeah.			770.0	-39.8	-34.3	-5.6	1789216352706	77	0
1789216366167	asr	pt2ru	Onde estou agora? Isso é tudo? Eu amo comida coreana.	Где я сейчас? Это всё? Я люблю корейскую еду.	словарь+MT (3/3) · без озвучки	10338.0	-26.3	-34.7	8.4	1789216365506	656	2
1789216372736	asr	pt2ru	Minha irmã canta muito bem. Não posso falar.	Моя сестра очень хорошо поёт. Я не могу говорить.	словарь+MT (2/2) · без озвучки	3362.0	-22.2	-32.1	9.9	1789216372506	226	2
1789216379977	skip_short	pt2ru	Yeah.			4098.0	-33.5	-33.5	0.0	1789216379706	268	0
1789216381777	silence	pt2ru				770.0	-34.4	-34.0	-0.4	1789216381703	72	0
1789216383785	skip_short	pt2ru	Yeah.			674.0	-39.2	-34.6	-4.5	1789216383703	80	0
1789216404702	asr	pt2ru	Você acha? Eu amo você. Aquele rádio não é maior do que uma caixa de fósforos.	Ты думаешь? Я тебя люблю. Это радио не больше спичечной коробки.	словарь+MT (3/3) · без озвучки	15542.0	-25.7	-36.4	10.6	1789216403715	984	1
1789216409354	asr	pt2ru	Eu sinto muito. A vida é curta.	Я очень сожалею. Жизнь коротка.	словарь+MT (2/2) · без озвучки	3746.0	-24.7	-35.9	11.2	1789216409111	240	1
1789216414436	skip_short	pt2ru	See.			1410.0	-33.8	-36.6	2.7	1789216414317	114	0
1789216417768	skip_short	pt2ru	Like			642.0	-38.0	-36.4	-1.7	1789216417708	59	0
1789216423847	asr	pt2ru	Não é ruim. Ela gostou do novo vestido.	Неплохо. Ей понравилось новое платье.	словарь+MT (1/2) · без озвучки	3938.0	-22.3	-35.4	13.1	1789216423310	257	279
1789216430878	silence	pt2ru				6306.0	-32.9	-35.6	2.7	1789216430299	578	0
1789216438398	asr	pt2ru	Esta é uma ideia brilhante. O Sol é mais luminoso que a Lua.	Это блестящая идея. Солнце ярче луны.	словарь+MT (2/2) · без озвучки	5442.0	-23.2	-34.3	11.1	1789216437899	493	4
1789216468664	asr	pt2ru	Onde fica a entrada do museu? Eu não sei onde estão. Ele usa óculos.	Где вход в музей? Я не знаю, где они. Он носит очки.	словарь+MT (3/3) · без озвучки	26870.0	-27.1	-35.3	8.2	1789216466908	1751	3
1789216471689	silence	pt2ru				2754.0	-34.5	-35.2	0.7	1789216471507	180	0
1789216481440	silence	pt2ru				8706.0	-33.6	-35.4	1.8	1789216480911	527	0
1789216484481	silence	pt2ru				2626.0	-34.9	-35.5	0.6	1789216484302	178	0
